STATIONS_ID;MESS_DATUM;QN;PP_10;TT_10;TM5_10;RF_10;TD_10
          3;199307190450;    1;  986.3;  15.9;  15.2;  78.0;  12.2
          3;199307190500;    1;  986.3;  15.9;  15.2;  78.0;  12.1
          3;199307190510;    1;  986.2;  15.8;  15.2;  79.0;  12.2
          3;199307190520;    1;  986.3;  15.9;  15.4;  80.0;  12.4
          3;199307190530;    1;  986.3;  15.9;  15.4;  79.0;  12.2
          3;199307190540;    1;  986.3;  15.9;  15.6;  80.0;  12.5
          3;199307190550;    1;  986.4;  15.8;  15.6;  80.0;  12.4
          3;199307190600;    1;  986.5;  15.7;  15.3;  81.0;  12.5
          3;199307190610;    1;  986.5;  15.6;  15.4;  83.0;  12.7
          3;199307190620;    1;  986.4;  15.4;  14.9;  85.0;  12.8
          3;199307190630;    1;  986.2;  15.4;  15.5;  86.0;  13.1
          3;199307190640;    1;  986.1;  15.5;  15.7;  85.0;  12.9
          3;199307190650;    1;  986.0;  15.7;  15.9;  85.0;  13.1
          3;199307190700;    1;  986.1;  15.6;  15.4;  85.0;  13.1
          3;199307190710;    1;  986.2;  15.4;  14.9;  87.0;  13.2
          3;199307190720;    1;  986.3;  15.1;  14.9;  90.0;  13.5
          3;199307190730;    1;  986.3;  14.9;  14.6;  91.0;  13.5
          3;199307190740;    1;  986.1;  14.7;  14.7;  93.0;  13.5
          3;199307190750;    1;  986.1;  14.7;  14.6;  93.0;  13.6
          3;199307190800;    1;  986.1;  14.6;  14.6;  94.0;  13.6
          3;199307190810;    1;  986.1;  14.6;  14.7;  94.0;  13.6
          3;199307190820;    1;  986.1;  14.5;  14.6;  93.0;  13.4
          3;199307190830;    1;  986.1;  14.3;  14.2;  89.0;  12.6
          3;199307190840;    1;  986.1;  14.2;  14.8;  91.0;  12.8
          3;199307190850;    1;  986.1;  14.3;  14.4;  91.0;  12.8
          3;199307190900;    1;  986.1;  14.7;  15.3;  92.0;  13.4
          3;199307190910;    1;  986.1;  14.7;  15.2;  90.0;  13.1
          3;199307190920;    1;  986.0;  15.1;  16.1;  90.0;  13.4
          3;199307190930;    1;  985.9;  15.1;  15.4;  85.0;  12.6
          3;199307190940;    1;  985.8;  15.5;  16.2;  87.0;  13.4
          3;199307190950;    1;  985.8;  15.6;  15.9;  82.0;  12.6
          3;199307191000;    1;  985.8;  15.6;  16.7;  80.0;  12.2
          3;199307191010;    1;  985.6;  15.7;  16.3;  80.0;  12.3
          3;199307191020;    1;  985.5;  16.0;  16.7;  78.0;  12.2
          3;199307191030;    1;  985.3;  16.3;  17.0;  75.0;  11.9
          3;199307191040;    1;  985.4;  16.8;  17.2;  75.0;  12.3
          3;199307191050;    1;  985.3;  16.5;  17.1;  70.0;  11.0
          3;199307191100;    1;  985.2;  16.5;  16.9;  72.0;  11.3
          3;199307191110;    1;  985.0;  16.8;  18.0;  72.0;  11.7
          3;199307191120;    1;  985.0;  17.1;  18.8;  68.0;  11.2
          3;199307191130;    1;  985.0;  17.7;  21.0;  66.0;  11.3
          3;199307191140;    1;  984.9;  17.3;  19.2;  67.0;  11.1
          3;199307191150;    1;  984.9;  17.6;  20.2;  67.0;  11.3
          3;199307191200;    1;  984.9;  17.3;  18.8;  69.0;  11.6
          3;199307191210;    1;  984.9;  17.2;  18.3;  71.0;  11.9
          3;199307191220;    1;  984.9;  16.9;  17.7;  69.0;  11.1
          3;199307191230;    1;  984.8;  16.8;  17.4;  68.0;  10.8
          3;199307191240;    1;  984.8;  17.0;  18.3;  70.0;  11.5
          3;199307191250;    1;  984.8;  17.2;  18.6;  69.0;  11.5
          3;199307191300;    1;  984.5;  17.2;  18.6;  70.0;  11.7
          3;199307191310;    1;  984.3;  17.2;  18.1;  70.0;  11.7
          3;199307191320;    1;  984.3;  17.2;  17.5;  69.0;  11.5
          3;199307191330;    1;  984.5;  16.7;  16.9;  73.0;  11.8
          3;199307191340;    1;  984.4;  16.3;  16.1;  78.0;  12.5
          3;199307191350;    1;  984.2;  16.3;  16.0;  81.0;  13.1
          3;199307191400;    1;  984.0;  16.2;  15.7;  80.0;  12.8
          3;199307191410;    1;  984.1;  15.8;  15.6;  82.0;  12.7
          3;199307191420;    1;  984.1;  15.8;  15.4;  84.0;  13.0
          3;199307191430;    1;  984.1;  16.0;  15.8;  83.0;  13.2
          3;199307191440;    1;  984.1;  15.9;  15.7;  84.0;  13.1
          3;199307191450;    1;  983.9;  15.6;  15.7;  88.0;  13.6
          3;199307191500;    1;  983.8;  15.8;  16.9;  90.0;  14.2
          3;199307191510;    1;  983.6;  16.5;  17.7;  86.0;  14.1
          3;199307191520;    1;  983.6;  16.6;  17.5;  83.0;  13.6
          3;199307191530;    1;  983.5;  16.5;  16.6;  80.0;  13.1
          3;199307191540;    1;  983.4;  16.7;  17.4;  81.0;  13.4
          3;199307191550;    1;  983.3;  16.7;  16.2;  76.0;  12.4
          3;199307191600;    1;  983.2;  17.3;  19.0;  72.0;  12.1
          3;199307191610;    1;  983.2;  17.8;  18.3;  73.0;  12.8
          3;199307191620;    1;  983.0;  17.5;  18.5;  74.0;  12.8
          3;199307191630;    1;  983.0;  17.3;  18.1;  75.0;  12.8
          3;199307191640;    1;  982.9;  17.3;  18.1;  76.0;  13.1
          3;199307191650;    1;  983.1;  16.9;  16.5;  75.0;  12.4
          3;199307191700;    1;  983.1;  15.1;  14.6;  81.0;  11.9
          3;199307191710;    1;  982.9;  15.1;  15.2;  85.0;  12.6
          3;199307191720;    1;  983.0;  15.2;  15.3;  84.0;  12.6
          3;199307191730;    1;  983.0;  15.4;  15.6;  82.0;  12.3
          3;199307191740;    1;  982.9;  15.4;  15.4;  83.0;  12.5
          3;199307191750;    1;  982.8;  15.6;  15.0;  78.0;  11.7
          3;199307191800;    1;  982.7;  15.6;  14.6;  80.0;  12.1
          3;199307191810;    1;  982.6;  15.8;  16.3;  80.0;  12.4
          3;199307191820;    1;  982.5;  16.3;  16.0;  77.0;  12.2
          3;199307191830;    1;  982.5;  16.4;  16.1;  77.0;  12.4
          3;199307191840;    1;  982.4;  16.4;  16.0;  75.0;  11.9
          3;199307191850;    1;  982.4;  16.4;  15.8;  69.0;  10.7
          3;199307191900;    1;  982.3;  16.2;  15.8;  70.0;  10.8
          3;199307191910;    1;  982.4;  16.1;  16.0;  73.0;  11.2
          3;199307191920;    1;  982.3;  16.1;  15.9;  74.0;  11.5
          3;199307191930;    1;  982.2;  16.0;  15.9;  71.0;  10.7
          3;199307191940;    1;  982.2;  16.0;  15.9;  71.0;  10.8
          3;199307191950;    1;  982.2;  15.9;  15.4;  73.0;  11.1
          3;199307192000;    1;  982.0;  15.8;  15.5;  72.0;  10.8
          3;199307192010;    1;  981.9;  15.7;  15.3;  74.0;  11.1
          3;199307192020;    1;  982.0;  15.6;  15.2;  75.0;  11.2
          3;199307192030;    1;  982.1;  15.6;  15.1;  75.0;  11.2
          3;199307192040;    1;  982.1;  15.5;  15.0;  74.0;  11.0
          3;199307192050;    1;  982.1;  15.3;  15.0;  75.0;  10.9
          3;199307192100;    1;  982.2;  15.0;  14.2;  77.0;  10.9
          3;199307192110;    1;  982.3;  14.8;  14.1;  79.0;  11.3
          3;199307192120;    1;  982.3;  14.5;  13.6;  80.0;  11.2
          3;199307192130;    1;  982.3;  14.4;  13.4;  81.0;  11.2
          3;199307192140;    1;  982.3;  14.2;  13.2;  82.0;  11.2
          3;199307192150;    1;  982.3;  14.2;  13.6;  83.0;  11.4
          3;199307192200;    1;  982.2;  14.2;  13.7;  83.0;  11.3
          3;199307192210;    1;  982.2;  14.2;  13.8;  82.0;  11.1
          3;199307192220;    1;  982.2;  14.3;  13.9;  81.0;  11.1
          3;199307192230;    1;  982.1;  14.2;  13.6;  82.0;  11.1
          3;199307192240;    1;  982.1;  14.0;  13.3;  83.0;  11.2
          3;199307192250;    1;  982.1;  13.7;  13.0;  83.0;  10.9
          3;199307192300;    1;  982.2;  13.6;  12.8;  85.0;  11.1
          3;199307192310;    1;  982.2;  13.5;  12.9;  85.0;  11.0
          3;199307192320;    1;  982.2;  13.5;  12.8;  85.0;  11.0
          3;199307192330;    1;  982.2;  13.5;  12.8;  85.0;  11.0
          3;199307192340;    1;  982.3;  13.5;  13.1;  87.0;  11.3
          3;199307192350;    1;  982.3;  13.4;  13.0;  87.0;  11.3
          3;199307200000;    1;  982.3;  13.4;  12.9;  86.0;  11.1
          3;199307200010;    1;  982.3;  13.3;  12.9;  87.0;  11.2
          3;199307200020;    1;  982.3;  13.2;  12.9;  88.0;  11.3
          3;199307200030;    1;  982.3;  13.2;  12.9;  87.0;  11.1
          3;199307200040;    1;  982.3;  13.2;  13.0;  90.0;  11.5
          3;199307200050;    1;  982.2;  13.2;  13.0;  90.0;  11.6
          3;199307200100;    1;  982.2;  13.3;  13.1;  91.0;  11.8
          3;199307200110;    1;  982.2;  13.3;  13.2;  90.0;  11.6
          3;199307200120;    1;  982.1;  13.3;  13.2;  90.0;  11.6
          3;199307200130;    1;  982.0;  13.2;  13.0;  89.0;  11.5
          3;199307200140;    1;  982.0;  13.2;  13.0;  89.0;  11.4
          3;199307200150;    1;  982.0;  13.2;  13.1;  89.0;  11.4
          3;199307200200;    1;  982.0;  13.2;  12.8;  89.0;  11.4
          3;199307200210;    1;  982.0;  13.1;  12.7;  88.0;  11.2
          3;199307200220;    1;  981.9;  13.1;  12.8;  89.0;  11.2
          3;199307200230;    1;  982.0;  13.0;  12.8;  88.0;  11.0
          3;199307200240;    1;  981.9;  13.0;  12.8;  88.0;  11.1
          3;199307200250;    1;  982.0;  12.9;  12.8;  89.0;  11.0
          3;199307200300;    1;  982.0;  13.0;  13.0;  89.0;  11.2
          3;199307200310;    1;  982.0;  13.0;  13.0;  89.0;  11.2
          3;199307200320;    1;  981.9;  13.0;  12.9;  89.0;  11.2
          3;199307200330;    1;  981.9;  12.9;  12.7;  89.0;  11.1
          3;199307200340;    1;  981.9;  12.9;  12.6;  89.0;  11.2
          3;199307200350;    1;  981.9;  12.9;  12.8;  89.0;  11.2
          3;199307200400;    1;  981.9;  12.9;  12.8;  90.0;  11.3
          3;199307200410;    1;  981.9;  12.9;  13.0;  90.0;  11.2
          3;199307200420;    1;  982.0;  12.9;  12.9;  90.0;  11.4
          3;199307200430;    1;  982.0;  12.9;  12.7;  90.0;  11.3
          3;199307200440;    1;  982.0;  12.9;  12.7;  90.0;  11.3
          3;199307200450;    1;  981.9;  12.8;  12.3;  90.0;  11.2
          3;199307200500;    1;  981.9;  12.8;  12.4;  91.0;  11.3
          3;199307200510;    1;  981.9;  12.8;  12.9;  90.0;  11.2
          3;199307200520;    1;  982.0;  13.0;  13.1;  91.0;  11.5
          3;199307200530;    1;  982.0;  12.9;  13.0;  90.0;  11.3
          3;199307200540;    1;  982.0;  13.0;  13.1;  90.0;  11.4
          3;199307200550;    1;  982.1;  13.1;  13.2;  90.0;  11.4
          3;199307200600;    1;  982.1;  13.1;  13.3;  89.0;  11.2
          3;199307200610;    1;  982.2;  13.2;  13.4;  88.0;  11.3
          3;199307200620;    1;  982.2;  13.3;  13.4;  87.0;  11.2
          3;199307200630;    1;  982.3;  13.2;  13.6;  87.0;  11.0
          3;199307200640;    1;  982.4;  13.2;  13.5;  86.0;  10.9
          3;199307200650;    1;  982.4;  13.3;  13.7;  87.0;  11.1
          3;199307200700;    1;  982.4;  13.4;  13.9;  86.0;  11.0
          3;199307200710;    1;  982.5;  13.4;  14.0;  86.0;  11.0
          3;199307200720;    1;  982.5;  13.6;  14.0;  86.0;  11.2
          3;199307200730;    1;  982.6;  13.5;  14.0;  87.0;  11.3
          3;199307200740;    1;  982.6;  13.8;  14.5;  86.0;  11.4
          3;199307200750;    1;  982.6;  13.8;  14.4;  84.0;  11.2
          3;199307200800;    1;  982.6;  14.0;  15.1;  85.0;  11.5
          3;199307200810;    1;  982.7;  14.2;  15.3;  82.0;  11.2
          3;199307200820;    1;  982.7;  14.4;  15.7;  81.0;  11.2
          3;199307200830;    1;  982.7;  14.6;  15.5;  80.0;  11.1
          3;199307200840;    1;  982.7;  14.7;  16.0;  79.0;  11.0
          3;199307200850;    1;  982.8;  14.9;  16.4;  79.0;  11.3
          3;199307200900;    1;  982.8;  14.9;  16.7;  77.0;  10.9
          3;199307200910;    1;  982.9;  15.1;  16.6;  77.0;  11.2
          3;199307200920;    1;  983.0;  15.1;  16.7;  77.0;  11.1
          3;199307200930;    1;  982.9;  15.2;  16.7;  77.0;  11.3
          3;199307200940;    1;  982.9;  15.8;  18.3;  77.0;  11.7
          3;199307200950;    1;  982.8;  16.2;  18.4;  74.0;  11.6
          3;199307201000;    1;  982.9;  15.4;  16.2;  75.0;  11.1
          3;199307201010;    1;  982.9;  15.4;  17.1;  77.0;  11.4
          3;199307201020;    1;  983.1;  14.5;  14.3;  83.0;  11.7
          3;199307201030;    1;  983.2;  14.2;  14.4;  88.0;  12.2
          3;199307201040;    1;  983.2;  14.4;  14.8;  88.0;  12.4
          3;199307201050;    1;  983.2;  14.0;  14.1;  90.0;  12.4
          3;199307201100;    1;  983.2;  14.0;  14.3;  92.0;  12.8
          3;199307201110;    1;  983.1;  14.2;  15.0;  94.0;  13.2
          3;199307201120;    1;  983.0;  14.3;  14.8;  91.0;  12.9
          3;199307201130;    1;  983.1;  14.5;  15.2;  92.0;  13.3
          3;199307201140;    1;  983.1;  14.8;  15.7;  94.0;  13.8
          3;199307201150;    1;  983.1;  15.5;  16.5;  89.0;  13.6
          3;199307201200;    1;  983.0;  16.4;  18.5;  86.0;  14.1
          3;199307201210;    1;  983.1;  16.4;  19.1;  87.0;  14.2
          3;199307201220;    1;  983.3;  15.2;  15.1;  79.0;  11.6
          3;199307201230;    1;  983.5;  14.2;  13.8;  82.0;  11.1
          3;199307201240;    1;  983.5;  13.9;  13.3;  81.0;  10.6
          3;199307201250;    1;  983.5;  13.9;  13.5;  83.0;  11.0
          3;199307201300;    1;  983.4;  14.0;  14.5;  87.0;  11.8
          3;199307201310;    1;  983.3;  14.9;  16.4;  87.0;  12.7
          3;199307201320;    1;  983.2;  16.4;  20.2;  86.0;  14.1
          3;199307201330;    1;  983.0;  17.5;  21.0;  76.0;  13.2
          3;199307201340;    1;  983.0;  16.4;  17.2;  74.0;  11.8
          3;199307201350;    1;  983.0;  15.4;  14.8;  81.0;  12.2
          3;199307201400;    1;  982.9;  15.3;  16.1;  85.0;  12.8
          3;199307201410;    1;  983.1;  15.6;  17.6;  83.0;  12.7
          3;199307201420;    1;  983.3;  16.3;  17.9;  74.0;  11.7
          3;199307201430;    1;  983.3;  16.2;  17.3;  80.0;  12.8
          3;199307201440;    1;  983.3;  16.1;  17.2;  79.0;  12.5
          3;199307201450;    1;  983.2;  16.9;  19.8;  82.0;  13.8
          3;199307201500;    1;  983.2;  16.8;  18.0;  77.0;  12.8
          3;199307201510;    1;  983.4;  16.5;  18.1;  79.0;  12.8
          3;199307201520;    1;  983.5;  16.3;  17.6;  79.0;  12.7
          3;199307201530;    1;  983.5;  16.2;  17.5;  78.0;  12.4
          3;199307201540;    1;  983.5;  17.0;  19.6;  78.0;  13.2
          3;199307201550;    1;  983.5;  16.8;  18.5;  79.0;  13.1
          3;199307201600;    1;  983.6;  15.7;  15.2;  85.0;  13.1
          3;199307201610;    1;  983.7;  15.2;  15.7;  90.0;  13.5
          3;199307201620;    1;  983.9;  15.2;  15.3;  90.0;  13.5
          3;199307201630;    1;  984.2;  13.8;  13.7;  91.0;  12.4
          3;199307201640;    1;  984.2;  13.9;  14.2;  93.0;  12.8
          3;199307201650;    1;  984.3;  13.9;  14.5;  95.0;  13.0
          3;199307201700;    1;  984.4;  13.8;  14.3;  94.0;  12.9
          3;199307201710;    1;  984.5;  13.8;  14.4;  95.0;  13.0
          3;199307201720;    1;  984.5;  13.8;  14.6;  95.0;  13.0
          3;199307201730;    1;  984.5;  13.9;  14.9;  95.0;  13.1
          3;199307201740;    1;  984.5;  14.3;  15.4;  95.0;  13.6
          3;199307201750;    1;  984.6;  14.1;  14.5;  94.0;  13.1
          3;199307201800;    1;  984.7;  14.3;  15.5;  95.0;  13.6
          3;199307201810;    1;  984.6;  14.4;  14.7;  94.0;  13.4
          3;199307201820;    1;  984.7;  14.3;  14.6;  94.0;  13.4
          3;199307201830;    1;  984.8;  14.2;  14.1;  93.0;  13.0
          3;199307201840;    1;  984.9;  14.0;  14.2;  94.0;  13.1
          3;199307201850;    1;  985.2;  13.7;  14.0;  94.0;  12.8
          3;199307201900;    1;  985.3;  13.6;  14.0;  95.0;  12.8
          3;199307201910;    1;  985.3;  13.6;  13.8;  96.0;  12.9
          3;199307201920;    1;  985.4;  13.5;  13.8;  96.0;  12.9
          3;199307201930;    1;  985.7;  13.4;  13.5;  96.0;  12.8
          3;199307201940;    1;  986.0;  13.3;  13.6;  96.0;  12.7
          3;199307201950;    1;  986.1;  13.2;  13.7;  96.0;  12.5
          3;199307202000;    1;  986.3;  13.2;  13.5;  96.0;  12.6
          3;199307202010;    1;  986.6;  13.2;  13.6;  97.0;  12.7
          3;199307202020;    1;  986.8;  12.9;  13.0;  96.0;  12.3
          3;199307202030;    1;  987.0;  12.7;  12.9;  96.0;  12.1
          3;199307202040;    1;  987.2;  12.6;  12.9;  96.0;  12.0
          3;199307202050;    1;  987.4;  12.6;  12.8;  97.0;  12.1
          3;199307202100;    1;  987.7;  12.6;  12.8;  97.0;  12.1
          3;199307202110;    1;  987.9;  12.5;  12.8;  97.0;  12.0
          3;199307202120;    1;  988.0;  12.3;  12.6;  97.0;  11.8
          3;199307202130;    1;  988.2;  12.4;  12.5;  97.0;  11.9
          3;199307202140;    1;  988.4;  12.3;  12.5;  97.0;  11.8
          3;199307202150;    1;  988.6;  12.3;  12.5;  97.0;  11.8
          3;199307202200;    1;  988.7;  12.2;  12.5;  97.0;  11.7
          3;199307202210;    1;  988.9;  12.2;  12.4;  97.0;  11.7
          3;199307202220;    1;  989.0;  12.2;  12.3;  97.0;  11.7
          3;199307202230;    1;  989.1;  12.1;  12.0;  97.0;  11.6
          3;199307202240;    1;  989.2;  12.0;  12.1;  97.0;  11.5
          3;199307202250;    1;  989.2;  12.0;  12.0;  97.0;  11.5
          3;199307202300;    1;  989.3;  12.0;  12.1;  97.0;  11.5
          3;199307202310;    1;  989.4;  12.0;  12.1;  97.0;  11.5
          3;199307202320;    1;  989.5;  12.1;  12.1;  97.0;  11.7
          3;199307202330;    1;  989.5;  12.2;  12.2;  97.0;  11.8
          3;199307202340;    1;  989.6;  12.2;  12.2;  97.0;  11.8
          3;199307202350;    1;  989.6;  12.2;  12.3;  97.0;  11.7
          3;199307210000;    1;  989.6;  12.2;  12.3;  97.0;  11.7
          3;199307210010;    1;  989.6;  12.2;  12.3;  97.0;  11.7
          3;199307210020;    1;  989.6;  12.2;  12.2;  97.0;  11.7
          3;199307210030;    1;  989.6;  12.1;  12.2;  97.0;  11.6
          3;199307210040;    1;  989.7;  12.1;  12.2;  97.0;  11.6
          3;199307210050;    1;  989.7;  12.2;  12.2;  97.0;  11.7
          3;199307210100;    1;  989.7;  12.1;  12.0;  96.0;  11.5
          3;199307210110;    1;  989.8;  12.0;  11.3;  96.0;  11.4
          3;199307210120;    1;  989.9;  11.8;  11.4;  96.0;  11.2
          3;199307210130;    1;  990.0;  11.9;  11.6;  96.0;  11.3
          3;199307210140;    1;  990.1;  11.9;  11.7;  96.0;  11.3
          3;199307210150;    1;  990.1;  11.8;  11.8;  96.0;  11.2
          3;199307210200;    1;  990.2;  11.9;  11.9;  95.0;  11.2
          3;199307210210;    1;  990.2;  11.9;  11.9;  96.0;  11.2
          3;199307210220;    1;  990.3;  12.0;  11.9;  95.0;  11.2
          3;199307210230;    1;  990.3;  12.0;  11.9;  95.0;  11.2
          3;199307210240;    1;  990.4;  12.0;  11.9;  95.0;  11.1
          3;199307210250;    1;  990.4;  12.0;  11.9;  95.0;  11.2
          3;199307210300;    1;  990.5;  11.9;  11.7;  95.0;  11.1
          3;199307210310;    1;  990.6;  11.9;  11.7;  94.0;  11.0
          3;199307210320;    1;  990.7;  12.0;  11.8;  94.0;  11.0
          3;199307210330;    1;  990.6;  12.0;  11.8;  94.0;  11.0
          3;199307210340;    1;  990.6;  12.0;  11.8;  93.0;  11.0
          3;199307210350;    1;  990.7;  12.0;  11.9;  94.0;  11.0
          3;199307210400;    1;  990.7;  12.0;  11.9;  93.0;  10.9
          3;199307210410;    1;  990.8;  11.9;  11.7;  92.0;  10.6
          3;199307210420;    1;  990.9;  11.9;  11.7;  92.0;  10.6
          3;199307210430;    1;  990.9;  11.8;  11.6;  92.0;  10.6
          3;199307210440;    1;  990.9;  11.8;  11.7;  92.0;  10.5
          3;199307210450;    1;  991.0;  11.8;  11.8;  92.0;  10.6
          3;199307210500;    1;  991.1;  11.8;  11.8;  92.0;  10.6
          3;199307210510;    1;  991.1;  11.8;  11.7;  91.0;  10.4
          3;199307210520;    1;  991.1;  11.8;  11.7;  92.0;  10.5
          3;199307210530;    1;  991.3;  11.8;  11.8;  92.0;  10.6
          3;199307210540;    1;  991.3;  11.8;  11.8;  91.0;  10.4
          3;199307210550;    1;  991.4;  11.7;  11.8;  92.0;  10.4
          3;199307210600;    1;  991.5;  11.8;  11.8;  92.0;  10.5
          3;199307210610;    1;  991.5;  11.8;  12.0;  92.0;  10.5
          3;199307210620;    1;  991.6;  11.9;  12.2;  91.0;  10.5
          3;199307210630;    1;  991.7;  12.0;  12.1;  90.0;  10.4
          3;199307210640;    1;  991.7;  12.0;  12.3;  91.0;  10.6
          3;199307210650;    1;  991.8;  12.1;  12.5;  91.0;  10.7
          3;199307210700;    1;  991.9;  12.3;  12.9;  92.0;  11.0
          3;199307210710;    1;  992.1;  12.5;  13.1;  91.0;  11.1
          3;199307210720;    1;  992.1;  12.5;  13.1;  90.0;  10.9
          3;199307210730;    1;  992.1;  12.6;  13.2;  89.0;  10.8
          3;199307210740;    1;  992.1;  12.7;  13.4;  87.0;  10.7
          3;199307210750;    1;  992.2;  12.8;  13.7;  86.0;  10.5
          3;199307210800;    1;  992.2;  13.2;  14.0;  86.0;  11.0
          3;199307210810;    1;  992.3;  13.5;  14.2;  85.0;  11.1
          3;199307210820;    1;  992.4;  13.7;  16.1;  84.0;  11.1
          3;199307210830;    1;  992.3;  14.1;  16.8;  83.0;  11.2
          3;199307210840;    1;  992.3;  14.4;  17.1;  81.0;  11.1
          3;199307210850;    1;  992.4;  14.9;  17.0;  79.0;  11.2
          3;199307210900;    1;  992.4;  14.9;  17.6;  73.0;  10.2
          3;199307210910;    1;  992.4;  15.6;  18.4;  74.0;  10.9
          3;199307210920;    1;  992.6;  14.9;  17.2;  74.0;  10.4
          3;199307210930;    1;  992.5;  16.0;  19.2;  74.0;  11.4
          3;199307210940;    1;  992.6;  15.3;  16.4;  70.0;  10.0
          3;199307210950;    1;  992.5;  15.9;  18.4;  73.0;  11.1
          3;199307211000;    1;  992.5;  15.7;  17.6;  68.0;   9.8
          3;199307211010;    1;  992.5;  16.0;  19.0;  72.0;  11.0
          3;199307211020;    1;  992.5;  16.4;  18.4;  71.0;  11.2
          3;199307211030;    1;  992.6;  16.2;  19.0;  72.0;  11.2
          3;199307211040;    1;  992.6;  16.5;  18.7;  72.0;  11.5
          3;199307211050;    1;  992.8;  16.2;  18.1;  72.0;  11.1
          3;199307211100;    1;  992.8;  16.2;  18.6;  71.0;  11.0
          3;199307211110;    1;  992.8;  16.4;  18.3;  74.0;  11.7
          3;199307211120;    1;  992.9;  16.8;  19.6;  69.0;  11.0
          3;199307211130;    1;  992.9;  16.4;  17.9;  68.0;  10.6
          3;199307211140;    1;  992.8;  16.4;  19.3;  69.0;  10.8
          3;199307211150;    1;  992.8;  16.8;  19.7;  67.0;  10.7
          3;199307211200;    1;  992.7;  17.2;  21.1;  69.0;  11.4
          3;199307211210;    1;  992.8;  16.8;  19.0;  64.0;   9.9
          3;199307211220;    1;  992.8;  17.2;  20.0;  68.0;  11.2
          3;199307211230;    1;  992.8;  17.6;  19.2;  66.0;  11.1
          3;199307211240;    1;  992.7;  17.9;  21.0;  72.0;  12.8
          3;199307211250;    1;  992.9;  17.2;  19.4;  67.0;  11.1
          3;199307211300;    1;  992.9;  17.5;  21.1;  65.0;  10.8
          3;199307211310;    1;  992.8;  18.0;  21.2;  64.0;  11.1
          3;199307211320;    1;  992.8;  17.4;  19.1;  66.0;  10.9
          3;199307211330;    1;  992.7;  17.4;  19.1;  67.0;  11.2
          3;199307211340;    1;  992.6;  17.9;  20.9;  67.0;  11.8
          3;199307211350;    1;  992.5;  18.1;  20.5;  65.0;  11.5
          3;199307211400;    1;  992.5;  17.7;  20.0;  64.0;  10.8
          3;199307211410;    1;  992.4;  18.5;  22.2;  64.0;  11.5
          3;199307211420;    1;  992.5;  17.8;  19.6;  64.0;  10.9
          3;199307211430;    1;  992.8;  16.7;  16.0;  74.0;  11.9
          3;199307211440;    1;  993.3;  16.0;  15.7;  77.0;  11.9
          3;199307211450;    1;  993.6;  13.1;  12.6;  83.0;  10.2
          3;199307211500;    1;  993.9;  12.6;  12.9;  90.0;  10.9
          3;199307211510;    1;  994.0;  13.0;  13.7;  93.0;  11.9
          3;199307211520;    1;  994.1;  13.2;  14.3;  94.0;  12.3
          3;199307211530;    1;  994.1;  13.1;  13.7;  93.0;  12.0
          3;199307211540;    1;  994.0;  12.9;  13.5;  93.0;  11.7
          3;199307211550;    1;  993.8;  12.9;  13.6;  94.0;  11.9
          3;199307211600;    1;  994.0;  13.0;  13.6;  93.0;  11.8
          3;199307211610;    1;  994.1;  13.1;  13.4;  93.0;  12.0
          3;199307211620;    1;  994.0;  13.2;  13.4;  93.0;  12.1
          3;199307211630;    1;  993.7;  13.3;  13.6;  93.0;  12.2
          3;199307211640;    1;  993.7;  13.8;  15.3;  96.0;  13.1
          3;199307211650;    1;  993.7;  13.9;  14.8;  93.0;  12.7
          3;199307211700;    1;  993.7;  13.9;  14.8;  93.0;  12.8
          3;199307211710;    1;  993.8;  13.6;  14.6;  95.0;  12.8
          3;199307211720;    1;  993.9;  13.8;  14.8;  96.0;  13.1
          3;199307211730;    1;  993.9;  13.7;  14.5;  94.0;  12.8
          3;199307211740;    1;  994.0;  13.8;  14.6;  96.0;  13.1
          3;199307211750;    1;  994.1;  14.0;  15.3;  95.0;  13.2
          3;199307211800;    1;  994.1;  14.1;  14.8;  94.0;  13.1
          3;199307211810;    1;  994.2;  13.8;  14.6;  92.0;  12.5
          3;199307211820;    1;  994.2;  13.7;  14.1;  91.0;  12.2
          3;199307211830;    1;  994.2;  13.5;  14.2;  91.0;  12.1
          3;199307211840;    1;  994.3;  13.6;  14.4;  93.0;  12.5
          3;199307211850;    1;  994.3;  13.8;  14.7;  94.0;  12.9
          3;199307211900;    1;  994.4;  13.7;  14.0;  94.0;  12.7
          3;199307211910;    1;  994.4;  13.6;  13.9;  93.0;  12.4
          3;199307211920;    1;  994.5;  13.6;  14.1;  93.0;  12.5
          3;199307211930;    1;  994.5;  13.5;  13.9;  93.0;  12.3
          3;199307211940;    1;  994.5;  13.4;  13.7;  92.0;  12.0
          3;199307211950;    1;  994.5;  13.3;  13.6;  93.0;  12.2
          3;199307212000;    1;  994.5;  13.3;  13.5;  93.0;  12.2
          3;199307212010;    1;  994.5;  13.2;  13.3;  93.0;  12.1
          3;199307212020;    1;  994.6;  13.2;  13.2;  93.0;  12.2
          3;199307212030;    1;  994.6;  13.2;  13.3;  94.0;  12.2
          3;199307212040;    1;  994.7;  13.2;  13.2;  94.0;  12.2
          3;199307212050;    1;  994.9;  13.2;  13.1;  94.0;  12.2
          3;199307212100;    1;  995.0;  13.2;  13.3;  94.0;  12.3
          3;199307212110;    1;  995.1;  13.2;  13.4;  94.0;  12.3
